Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,target_price,Actual_High,Target_Diff,Target_Reach,Price,adx,prev_adx,ma_deviation,rs_rating,vol_ratio,expansion_rate,dist_to_res,macd_hist,price_vs_cloud,days_to_earnings,margin_ratio,profit_rate,Strategy_Mode
2024-03-05,8766.T,1d,BUY,WIN,MACD拡大、雲の上、トレンド強し。短期抵抗線も突破期待。,75,4416.176606466449,0,5389.849469272312,0,0,4149.82275390625,37.08660821974308,39.4639466649794,5.857706891160497,0,0.8745955440151385,0.8705737805795938,-2.4778810834781493,-4.447095570033582,Above,999,1.0,6.418439252844682,HOMERUN
2022-09-21,8031.T,1d,BUY,WIN,MACD拡大、雲の上、出来高増加傾向。トレンドに乗る！,75,1748.3085911238284,1550,1868.2947311420098,318.2947311420098,372.7473831137743,1433.300537109375,33.20258040383667,37.216688084033976,-0.18012977109025385,0,1.190539274289961,0.815774918593826,-4.402134690930444,-2.0061553184998715,Above,999,1.0,21.977808970179375,HOMERUN
2025-06-12,6702.T,1d,BUY,LOSS,トレンド強気。雲の上で新高値を目指す。MACD縮小は注意。,75,3270,3700,3647.707765098803,-52.292234901196935,79.84293297992635,3440.576171875,46.35808029225508,48.10799123602534,3.2749050900646948,0,0.9617747277433412,1.3510780021610338,-2.2630849066660654,1.0417489823980333,Above,999,1.0,-4.957779260037182,HOMERUN
2022-11-24,6857.T,1d,BUY,LOSS,トレンド強気、MACD拡大、雲の上。新高値更新の勢いあり。,85,2250,2450,2528.7562316715544,78.75623167155436,153.6943619932532,2303.324951171875,32.15625320364184,27.60842270487542,15.501826610746505,0,1.0330902757841955,0.9585261388475254,0.5347650962260336,19.402983689102086,Above,999,1.0,-2.3151293153293278,HOMERUN
2022-09-01,6367.T,1d,BUY,LOSS,MACD拡大、雲の上、高値更新の勢いあり。トレンドフォロー。,85,22230,24000,24113.743603780516,113.74360378051642,110.57096689410004,22924.0,40.28538152414417,40.29408084237873,-1.4033183914740288,0,1.141304347826087,0.7089611598648671,-7.737978715571465,-191.5648369659146,Above,999,1.0,-3.0273948700052347,HOMERUN
2023-11-17,8316.T,1d,BUY,LOSS,MACD拡大、雲の上、トレンド強し。戦時モードで買い！,75,2247,2400,2547.090087890625,147.090087890625,275.4984750813436,2316.187255859375,48.021329854886794,46.04916360589886,3.067518971366079,0,0.968407224958949,1.047384794236946,-3.4620821955474756,5.042823006169755,Above,999,1.0,-2.987118406957319,HOMERUN
2023-09-11,7012.T,1d,BUY,LOSS,強いトレンド継続。雲の上、抵抗線も近いのでブレイク期待。,70,3707.107117146717,0,3795.5091611521775,0,0,3880.067138671875,45.340948643238846,44.196234503907434,9.215416622699447,0,1.5571506604811471,1.9975184697275419,-4.49385698031425,47.28421024537846,Above,999,1.0,-4.4576553792407125,HOMERUN
2023-06-30,6981.T,1d,BUY,LOSS,RSI低位、反発狙い。Cloudの上限が近い。,60,2550,2700,2767.7296757138624,67.72967571386243,174.69092056915406,2609.320068359375,20.350808771198167,22.82297626839934,-1.2697396318850362,0,1.1932867925638153,1.2310808753972367,-4.918039003305115,-13.539560141039097,Above,999,1.0,-2.273391795766659,GUERRILLA
2022-12-23,7013.T,1d,BUY,LOSS,MACD拡大、雲の上、トレンド戦時なので強気,75,487.6423751289568,0,534.4302658258682,0,0,514.2630615234375,44.014834500143714,45.82945953039525,2.690076176986933,0,0.8154458614856309,0.6845885695152525,-7.384980335389231,-1.9996117016177024,Above,999,1.0,-5.1764725849879945,HOMERUN
2022-04-28,7532.T,1d,BUY,LOSS,MACD拡大、雲の上、出来高増加。トレンドに乗る！,75,370.28320628503616,0,433.98196393719576,0,0,390.3482666015625,35.70779168044597,36.636407292469585,3.3614241510265597,0,1.1933330538846856,1.2926521306736198,-0.6422972604024737,0.71652973308111,Above,999,1.0,-5.140297020200992,HOMERUN
2023-03-01,5411.T,1d,BUY,LOSS,MACD拡大、雲の上、新高値勢い。トレンドフォローで強気。,85,1450,1650,1736.1159065595639,86.11590655956388,165.5352591999104,1518.5960693359375,34.548418062812324,36.88114122481868,3.931916985537365,0,1.0945899187383261,0.9811843534639199,-1.252841076841308,5.96332590640748,Above,999,1.0,-7.266453954857317,HOMERUN
2022-09-15,5401.T,1d,BUY,LOSS,雲の上。出来高増加。新高値ブレイク狙い。,70,332.4561211488567,0,371.1397728137728,0,0,345.6420593261719,35.782711327950764,34.089297371035094,2.3634954108342487,0,1.454123417557555,1.2184477445438153,-2.7411953865376244,0.06268303938411357,Above,999,1.0,-3.8149113574375497,HOMERUN
2024-01-09,8306.T,1d,BUY,WIN,MACD拡大、雲の上、新高値圏。トレンドフォローで強気。,75,1267.4449549695464,1250,1545.1199440675623,295.1199440675623,538.2990655777224,1182.6669921875,31.35414399008091,32.64914430987804,2.3867281546771313,0,0.8275964354827732,0.9860214011590059,-4.001513310079048,6.043255673490023,Above,999,1.0,7.168371430172265,HOMERUN
2021-08-03,9101.T,1d,BUY,WIN,トレンド強気、MACD拡大、雲上、新高値期待,75,1500.3764146155766,1550,2431.4651632794694,881.4651632794694,746.6722863163233,1413.692138671875,50.92166084343224,52.94044875914634,18.85808607470667,0,1.8391166351052197,2.453822083937409,2.496092745968956,22.891716120369463,Above,999,1.0,6.131764729564037,HOMERUN
2024-12-05,6902.T,1d,BUY,LOSS,RSI低位。Cloud上限付近で反発期待。,60,2050,2150,2180.1801066410776,30.1801066410776,164.99251683824855,2103.563720703125,21.99207392940807,19.9959446802438,-3.3172524066429454,0,0.9800640747193399,1.1261406366434905,-9.0184449130006,-14.033382088349992,Above,999,1.0,-2.5463322159416735,GUERRILLA
2025-03-07,5411.T,1d,BUY,LOSS,MACD拡大、雲の上、高値更新の勢いあり。戦時モード！,75,1825.4774607225522,0,1922.1504364507484,0,0,1888.7633056640625,32.76651115431485,31.150561578435532,8.83546259223602,0,1.441173261848729,1.8216169482289861,0.5076150380066875,15.250146770360516,Above,999,1.0,-3.350649853887323,HOMERUN
2021-09-29,6963.T,1d,BUY,LOSS,RSI低位。反発狙い。出来高増加傾向。,70,2390,2550,2702.0541707871835,152.05417078718347,238.29490788190202,2440.05078125,23.9074506909388,22.30597452524793,-1.9560609717833466,0,1.1054554946489168,0.48012833575779934,-8.151707520977173,-18.634000686623878,Above,999,1.0,-2.0512188366981348,GUERRILLA
2023-01-24,6503.T,1d,BUY,WIN,MACD拡大、雲の上、出来高急増。抵抗線まで余裕あり。,85,1461.3494344846163,1350,1547.3136123345823,197.31361233458233,438.4230541208895,1291.6961669921875,41.971102623049276,45.167681003582345,4.573273939600231,0,2.0721205740154827,1.0817245174958892,-4.50762132320419,8.570463775804365,Above,999,1.0,13.134146545273047,HOMERUN
