0,2025-06-27,4519.T,4519.T,BUY,90,学習用,7515.0,学習用,数値データが示す上昇トレンドとMACDのゴールデンクロスに加え、チャート上でも株価がSMA25とSMA75を明確に上抜けている。下段のMACDもゴールデンクロス発生直後であり、4月中旬と6月中旬の安値でダブルボトムを形成後、上昇トレンドに転換した可能性が高いと判断したため。,LOSS,7125.0
0,2025-06-17,6920.T,6920.T,BUY,90,学習用,15243.1875,学習用,視覚的分析では、4月上旬に形成されたダブルボトムからの明確な上昇トレンドへの転換が確認できます。株価は短期(SMA25)および中期(SMA75)の移動平均線を上抜けており、さらにSMA25がSMA75を上抜けるゴールデンクロスも発生しているため、強い買いシグナルと判断します。数値データもこれを裏付けており、MACDのゴールデンクロスは買いの勢いが継続していることを示し、SMA25からの+4.9%という乖離率も、過熱感はまだ限定的で上昇の余地があることを示唆しています。これらのテクニカル指標がすべて強気な方向で一致しているため、買いと判断します。,WIN,18150.41796875
0,2025-04-22,9202.T,9202.T,SELL,90,学習用,2727.5,学習用,【総合判断】下降トレンドにおける一時的な反発と判断。チャート全体では25日・75日移動平均線が下向きのデッドクロスを形成しており、明確な下降トレンドが継続しています。数値データの「トレンド:下降」もこれを裏付けています。直近で急落後に反発し、MACDがゴールデンクロス（GC）していますが、これは売られ過ぎからの自律反発の範囲内である可能性が高いです。過去のパターンを見ると、下降トレンド中に移動平均線に近づくと再度下落に転じる傾向があり、今回も25日移動平均線（2732円近辺）が抵抗線として機能すると予測します。短期的なMACDの好転シグナルよりも、長期的な下降トレンドを重視し、「売り」と判断しました。,DRAW,2736.0
0,2024-11-06,6098.T,6098.T,BUY,90,学習用,9293.4033203125,学習用,長期的には75日移動平均線が上向きであり、上昇トレンドが継続しています。視覚的に分析すると、株価は短期的な調整で75日移動平均線近くまで下落した後、力強く反発しているように見えます。これは、上昇トレンドにおける絶好の「押し目買い」のタイミングである可能性が高いと判断しました。数値データではMACDがデッドクロス（DC）を示しており短期的な弱さを示唆しますが、これは既に価格に織り込まれた過去の下落を反映した遅行指標と考えられます。チャート形状の強さを優先し、再度の上昇を期待して「買い」と判断します。,WIN,9882.6533203125
0,2025-05-08,9202.T,9202.T,BUY,90,学習用,2837.5,学習用,チャートは2025年4月の急落後にV字回復を形成し、価格が短期(SMA25)および中期(SMA75)移動平均線を力強く上抜けている。下段のMACDも0ラインを上回りゴールデンクロス(GC)を達成しており、上昇モメンタムの発生を強く示唆している。SMA25からの乖離率4.6%は上昇の勢いを示しつつも過熱圏には至っておらず、長期的な下降トレンドからの転換初動と判断し、買いが有利と判断した。,DRAW,2854.5
0,2024-06-21,4519.T,4519.T,BUY,90,学習用,4994.8828125,学習用,視覚的分析では、株価が4500円付近でダブルボトムを形成後、短期移動平均線(SMA25)を明確に上抜けており、底打ちからの反転パターンを示唆しています。数値データを見ると、SMA25からの5.4%というプラス乖離は強い短期的な買いの勢いを裏付けており、さらにMACDがゴールデンクロス(GC)していることから、上昇モメンタムの発生が確認できます。長期トレンドは依然として下降ですが、短期的なテクニカル指標が揃って好転しているため、トレンド転換の初期段階と判断し「買い」が妥当です。,WIN,5575.642578125
0,2024-08-16,9433.T,9433.T,BUY,90,学習用,2222.4345703125,学習用,視覚的分析では、25日・75日移動平均線がゴールデンクロスを形成し、両線が上向きの強力な上昇トレンドが確認できます。直近では、25日移動平均線を支持線として反発後、前回の高値を更新する力強い大陽線（のような急騰）が見られ、買いの勢いが非常に強いことを示唆しています。これを裏付けるように、数値データでもトレンドは「上昇」、MACDは「GC（ゴールデンクロス）」となっており、テクニカル指標も買いを推奨しています。複数の強気シグナルが一致しているため、買いと判断しました。,WIN,2286.859619140625
0,2024-09-24,6503.T,6503.T,SELL,90,学習用,2219.8310546875,学習用,チャートは明確な下降トレンドを示しており、株価は25日および75日移動平均線を下回っています。特に25日線がレジスタンスとして機能しているように見えます。数値データにあるMACDのゴールデンクロス（GC）は短期的な反発の兆候ですが、これは下降トレンドにおける一時的な「ダマシ」である可能性が高いと判断します。過去の失敗パターンとして、強い下降トレンド中に短期的な買いシグナルでエントリーし、すぐにトレンドが再開して損失を被るケースが考えられます。トレンドに逆らうよりも、レジスタンスラインでの反落を予測し、トレンドに沿った「SELL」が合理的です。,LOSS,2320.094970703125
0,2025-08-28,9433.T,9433.T,BUY,90,学習用,2546.11767578125,学習用,チャートは明確な上昇トレンドを示しており、25日・75日移動平均線も共に上向きでゴールデンクロスを維持しています。数値データ上、MACDはデッドクロスしていますが、これは上昇トレンド中の一時的な調整（押し目）と判断します。株価が25日移動平均線の上で推移し、乖離率も1.0%と過熱感がないため、押し目買いの好機と判断しました。,LOSS,2493.49365234375
0,2025-04-15,7012.T,7012.T,SELL,90,学習用,7777.5400390625,学習用,チャートは高値圏から暴落後、長期の支持線である75日移動平均線（SMA75）まで反発していますが、これは一時的な自律反発（デッド・キャット・バウンス）の可能性が高いと判断します。数値データを見ると、MACDは依然としてデッドクロス（DC）状態であり、強い売りシグナルが継続しています。また、株価は下降する25日移動平均線（SMA25）を7.8%も下回っており、SMA25が強力な上値抵抗線として機能すると予測されます。過去の失敗パターンとして、このような急落後の反発で買い向かい、再度の下落に巻き込まれるケースが多いため、リスク回避を優先し「売り」と判断します。,DRAW,7700.14208984375
0,2025-01-27,8031.T,8031.T,SELL,90,学習用,2970.942626953125,学習用,視覚的分析では、株価（黒線）が短期（SMA25・オレンジ線）および中期（SMA75・青線）の移動平均線を下回り、両移動平均線も下降傾向にあることから、強力な下降トレンドが確認できます。特に、1月に入ってからの急落は、それまでの支持線を明確に下抜けており、売り圧力が強いことを示唆しています。下段のMACDも0ラインを下回り、デッドクロス（DC）を形成していることから、数値データと合わせて下降モメンタムの継続が予測されます。直近のわずかな反発は、本格的な上昇転換ではなく、下降トレンド内の一時的な戻りと判断するのが妥当です。,WIN,2906.4833984375
0,2024-01-10,9503.T,9503.T,BUY,90,学習用,1867.27587890625,学習用,長期的には下降トレンドだが、複数の反転シグナルが確認できるため「買い」と判断。視覚的には、11月と12月下旬の安値で形成された「ダブルボトム」が確認でき、ネックラインを上抜けた形となっている。数値データでもMACDがゴールデンクロス（GC）しており、下部のインジケーターチャートでも0ライン以下でのクロスが視認でき、強い買いシグナルと判断。株価は短期移動平均線（SMA25）を上回り（乖離率+1.6%）、中期移動平均線（SMA75）に挑戦している局面であり、ダブルボトムとMACDの勢いを考慮すると、この抵抗線を上抜ける可能性が高いと分析した。,DRAW,1881.0198974609375
0,2024-09-13,4568.T,4568.T,SELL,90,学習用,5003.5498046875,学習用,チャートは直近高値から急落し、中期（SMA25）および長期（SMA75）移動平均線を明確に下方ブレイクしています。下段のMACDもデッドクロスを形成しており、数値データとも一致し、強い下降トレンドへの転換を示唆しています。SMA25乖離率-10.6%は短期的な売られすぎを示すものの、トレンド転換の初動である可能性が高く、安易な逆張り買いはリスクが高いと判断しました。,WIN,4612.81494140625
0,2024-10-08,8604.T,8604.T,BUY,90,学習用,749.412353515625,学習用,長期的には下降トレンド（SMA25がSMA75を下回っている）が継続しているものの、短期的な反発の兆候が複数見られるため「買い」と判断。数値データのMACDゴールデンクロス（GC）は、短期的な上昇モメンタムへの転換を示唆する強い買いシグナルです。チャートを視覚的に分析すると、株価（黒線）が短期移動平均線（SMA25、オレンジ線）を明確に上抜けており、数値データ上のSMA25からのプラス3.0%の乖離もこの短期的な勢いを裏付けています。直近の急騰する値動きは買い圧力が強まっていることを示しており、まずは中期移動平均線（SMA75、青破線）への到達を目指す動きが期待できます。,DRAW,745.7345581054688
0,2025-11-14,8058.T,8058.T,BUY,90,学習用,3750.0,学習用,チャートはSMA25・SMA75が共に上向く強力な上昇トレンド（パーフェクトオーダー）を示しており、数値データもこれを裏付けている。株価は一度調整しSMA25付近で反発しており、典型的な押し目買いの局面と判断。SMA25乖離率も2.8%と過熱感はない。MACDのデッドクロスは上昇トレンドにおける一時的な調整とみなし、トレンドフォローの観点から買いが有利と判断した。,LOSS,3658.0
0,2025-08-18,7735.T,7735.T,SELL,90,学習用,11098.0693359375,学習用,チャート上では、株価（黒線）が短期移動平均線（SMA25・オレンジ線）と中期移動平均線（SMA75・青線）の両方を明確に下抜けしており、下降トレンドへの転換を示唆しています。特に直近の下げ幅が大きく、売り圧力が強いことが視覚的に確認できます。下段のMACDも0ラインを下回り、デッドクロス（DC）していることが数値データからも裏付けられ、下落モメンタムの加速を示しています。SMA25からの-5.3%という下方乖離は短期的な売られ過ぎの可能性も示しますが、主要なサポートラインをブレイクしたトレンド転換の初動と判断し、売りが優勢と考えます。,LOSS,11321.021484375
0,2024-05-14,8766.T,8766.T,BUY,90,学習用,4723.98779296875,学習用,チャートはSMA25（短期）がSMA75（中期）を上回るパーフェクトオーダーであり、明確な上昇トレンドが継続中。数値データのMACDゴールデンクロス（GC）は、下段のチャートでも視覚的に確認でき、上昇モメンタムの再加速を示唆している。株価は直近の高値から一度調整し、SMA25近辺で反発する動きを見せているため、過熱感の少ない（SMA25乖離1.9%）絶好の押し目買いのタイミングと判断した。,WIN,4848.95654296875
0,2025-10-15,9843.T,9843.T,SELL,90,学習用,2456.5,学習用,チャートは明確な下降トレンドを示しており、株価は25日移動平均線（SMA25）と75日移動平均線（SMA75）を大きく下回る弱い形状です。特に、直近で移動平均線を上抜けようとした上昇が失敗し、その後大きく下落している点は強い売り圧力の証左です。数値データも、MACDがデッドクロス（DC）であり、下降モメンタムを裏付けています。SMA25からのマイナス乖離(-9.6%)は短期的な売られすぎを示唆しますが、トレンド転換の兆候が見られないため、これは下降の勢いが強いことの表れと判断します。「トレンド：上昇」というデータは、このチャート全体の文脈と矛盾しており、信頼できません。総合的に判断し、下降トレンド継続の可能性が高いと見て「売り」を選択します。,LOSS,2531.5
