Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,stop_loss_reason,Price,sma25_dev,trend_momentum,macd_power,entry_volatility,rsi_9,profit_loss,profit_rate
2025-12-15,6473.T,1d,HOLD,,SMA25乖離率(6.06%)が適正範囲(+4.7%まで)を超過し、RSI(67.0)も過熱圏にあるため。上昇トレンドだが、短期的な調整リスクが高く高値掴みを避けるため様子見。,0,0,ATR_Trailing_Stop,1760.5,6.055494644513781,3.22862823061631,26.54362330073992,2.0266158153122085,66.95156695156695,0,0.0
2025-12-15,7203.T,1d,HOLD,,SMA乖離率(7.52%)が規定上限(+4.7%)を大幅に超え、RSI(78.3)も過熱圏にあるため。高値掴みリスクが高く、調整を待つべき局面。,0,0,ATR_Trailing_Stop,3350.0,7.523430478880466,0.7450746268656727,64.59792963544953,2.076759061833689,78.29313543599258,0,0.0
2025-12-15,7267.T,1d,HOLD,,SMA乖離率はプラス圏だが、RSIが75.3に達しており「RSI 40-65」の条件を満たさない。過熱感による短期調整リスクが高く、ルールに基づき様子見とする。,0,0,ATR_Trailing_Stop,1609.5,4.385555296131982,0.14414414414415433,59.97075381356865,1.9526916078640215,75.33512064343164,0,0.0
2025-12-15,7270.T,1d,HOLD,,禁止条件はクリアしているが、RSIが68.6と基準(65)を超え過熱感がある。SMA乖離率(4.56%)も許容上限(4.7%)に極めて近く、高値掴みのリスクが高いため様子見。,50,0,ATR_Trailing_Stop,3581.0,4.555965617116686,1.977101368332873,23.580960957516126,2.1941197590457575,68.6106346483705,0,0.0
2025-12-15,7459.T,1d,BUY,,SMA乖離3.81%、RSI62.6、Vol1.79%と全指標がゴールデンゾーンに合致。上昇トレンド中で過熱感も許容範囲。類似事例の勝率が低い点は懸念だが、ルール上は明確な買いシグナル。,80,2706.875,ATR_Trailing_Stop,2781.5,3.8066803508117086,3.0372101384145087,15.182747681128696,1.7886032716160345,62.57309941520468,0,0.0
2025-12-15,7751.T,1d,HOLD,,"SMA25乖離率(5.20%)とRSI(67.5)が共にBUY許容範囲の上限(+4.7%, 65)を超過しており過熱感が強い。類似事例の勝率も低く、高値掴みのリスクが高いため様子見推奨。",0,0,ATR_Trailing_Stop,4794.0,5.202636868762234,2.815185648727596,45.71036253614756,1.7655998569640623,67.54850088183422,0,0.0
2025-12-15,8001.T,1d,HOLD,,SMA乖離やボラティリティは基準内だが、RSIが75.6と高く過熱圏にある。ルールの許容上限(65)を超過しており、高値掴みリスクが高いためエントリーを見送る。,0,0,ATR_Trailing_Stop,9727.0,4.283704853636139,1.5585483705150835,37.47548271143918,1.8835641586746759,75.63600782778865,0,0.0
2025-12-15,8002.T,1d,HOLD,,SMA乖離10.88%、RSI92.5は過熱感が著しく、BUY条件の「ゴールデン・ゾーン（乖離4.7%以下、RSI65以下）」を大幅に逸脱。高値掴みリスクが高く様子見が妥当。,0,0,ATR_Trailing_Stop,4550.0,10.87933404166137,5.195604395604407,89.46905688212571,2.2511773940345368,92.46575342465754,0,0.0
2025-12-15,8031.T,1d,HOLD,,RSIが85.5、SMA乖離が10.36%といずれも極端な過熱水準にあり、調整下落のリスクが極めて高い。BUY条件の乖離率上限(+4.7%)を大幅に超えており優位性なし。,0,0,ATR_Trailing_Stop,4597.0,10.356251200307277,4.890145747226477,85.56449572432973,2.030827558345505,85.45994065281899,0,0.0
2025-12-15,8053.T,1d,HOLD,,SMA乖離率(9.47%)とRSI(80.5)がBUY条件の許容範囲(+4.7%以下、RSI65以下)を大幅に超過。過熱感が極めて強く、高値掴みによる反落リスクが高いため見送り。,0,0,ATR_Trailing_Stop,5373.0,9.465406242360054,5.1561511260003545,85.43244382145626,2.0326500225997712,80.46242774566474,0,0.0
2025-12-15,8058.T,1d,BUY,,SMA乖離2.1%、RSI60.2、Vol1.87%でゴールデン・ゾーンの条件を全て満たす。過熱感のない安定した上昇トレンド継続と判断できるため。,80,3674.035714285714,ATR_Trailing_Stop,3780.0,2.0959377700950688,1.456084656084655,6.166130674075675,1.8688586545729402,60.159362549800804,0,0.0
2025-12-15,8088.T,1d,HOLD,,SMA25乖離率が0.21%であり、エントリー必須条件である+0.5%を下回っているため即時HOLD対象。トレンドの勢いが不足しており、統計的優位性がない。,0,0,ATR_Trailing_Stop,1659.5,0.2113526570048263,0.6170533293160461,-11.209822816416718,1.6356045280420093,51.89393939393939,0,0.0
2025-12-15,8306.T,1d,HOLD,,SMA25乖離率(4.93%)がエントリー推奨範囲の上限(+4.7%)を逸脱しており、短期的な過熱感が懸念される。ボラティリティやRSIは良好だが、ルールに基づき高値掴みリスクを回避するため様子見。,60,0,ATR_Trailing_Stop,2558.0,4.9263710570573105,2.6551993745113394,6.270679449794816,2.1584943594325923,55.3323029366306,0,0.0
2025-12-15,8309.T,1d,HOLD,,"禁止条件はクリアしているが、SMA25乖離率(5.96%)とRSI(73.0)が共にBUY推奨範囲の上限(4.7%, 65)を超過。短期的過熱感が強く、高値掴みリスクが高いため見送り。",0,0,ATR_Trailing_Stop,4731.0,5.964091813148409,3.309236947791192,29.902923737105585,1.6698372437116888,72.99771167048056,0,0.0
2025-12-15,8316.T,1d,HOLD,,SMA25乖離率が9.90%に達し、規定のゴールデン・ゾーン(+0.5%〜+4.7%)を大幅に超過。過熱感が強く、高値掴みのリスクが高いため見送り。,0,0,ATR_Trailing_Stop,5090.0,9.902922683617788,6.073084479371296,21.21865586526875,2.22144260454673,64.05228758169935,0,0.0
2025-12-15,8331.T,1d,HOLD,,SMA25乖離率が7.09%と基準（4.7%以下）を大幅に超過し、RSIも77.1で過熱圏にある。トレンドは強いが短期的な調整リスクが高く、新規買いの優位性はない。,0,0,ATR_Trailing_Stop,1731.0,7.0924793981538725,4.480647024841129,22.179678124369527,2.147808863580094,77.10437710437711,0,0.0
2025-12-15,8354.T,1d,HOLD,,SMA乖離(7.43%)およびRSI(75.1)が許容範囲を大幅に超過しており過熱感が強い。高値掴みリスクが高いため、BUY条件の「ゴールデン・ゾーン」を満たさず様子見推奨。,0,0,ATR_Trailing_Stop,5070.0,7.427999932195362,3.5928994082840213,33.13772520002059,2.05832628909552,75.11210762331838,0,0.0
2025-12-15,8411.T,1d,HOLD,,SMA乖離(8.06%)とRSI(70.4)が共に基準値を大幅に超過しており、短期的な過熱感が強い。高値掴みのリスクが高いため、調整を待つのが賢明。,0,0,ATR_Trailing_Stop,5852.0,8.063789397487131,4.047846889952139,21.410288566276954,2.0859779318425935,70.40280210157619,0,0.0
2025-12-15,8591.T,1d,HOLD,,SMA乖離率8.52%・RSI76.7と共に過熱感が著しく、BUY条件（乖離4.7%以下、RSI65以下）を逸脱。高値掴みのリスクが高いため様子見推奨。,0,0,ATR_Trailing_Stop,4518.0,8.516034817362584,5.3227091633466035,37.918318324275155,1.822867261114273,76.67386609071274,0,0.0
2025-12-15,8630.T,1d,HOLD,,SMA乖離率が+7.65%に達し、適正エントリー範囲(+0.5%〜+4.7%)を大幅超過。RSIも67.4と過熱圏にあり、高値掴みのリスクが高いため静観。,0,0,ATR_Trailing_Stop,5279.0,7.653843643957181,3.8689145671528657,34.62344260152233,2.0742564879712067,67.36474694589877,0,0.0
2025-12-15,8725.T,1d,HOLD,,SMA乖離率が9.66%と過熱しており、BUY条件の上限4.7%を大幅に超過。RSIも80.5と買われすぎ水準。格上げ報道による急騰後の高値掴みリスクが高く、押し目を待つ局面。,0,0,ATR_Trailing_Stop,3786.0,9.659031663828156,4.993132593766507,66.39874722103038,1.9772092672251151,80.45977011494253,0,0.0
2025-12-15,9020.T,1d,HOLD,,SMA25乖離率が6.98%に達しており、BUY条件の上限（+4.7%）を大幅に超過している。短期的過熱感があり、高値掴みのリスクが高いためエントリーを見送る。,0,0,ATR_Trailing_Stop,4200.0,6.981293556669521,2.3142857142857096,11.601921206509216,2.14625850340136,62.51920122887865,0,0.0
2025-12-15,9532.T,1d,HOLD,,SMA乖離は良好だが、チャート下段のMACDヒストグラムがマイナス圏（調整継続）に見え、禁止条件「MACDパワー≦0」に抵触すると判断。明確な上昇転換シグナルを待つべき。,0,0,ATR_Trailing_Stop,5390.0,2.2910150912458738,3.7669758812615783,-62.5676351122222,2.210442618605884,44.81927710843374,0,0.0
2025-12-15,9735.T,1d,BUY,,SMA乖離3.94%・RSI63.7とゴールデンゾーン内で、Vol1.88%と安定。週足上昇トレンドかつ類似事例の勝率も高く、統計的優位性が確認できるため。,82,5432.5,ATR_Trailing_Stop,5590.0,3.941212783839476,2.1352415026833738,28.97478959789312,1.8783542039355994,63.65461847389558,0,0.0
2025-12-15,9983.T,1d,HOLD,,SMA乖離率は良好だが、MACDヒストグラムが陰転しており上昇モメンタムが不足。禁止条件「MACDパワー<=0」に抵触するため、資産防衛の観点からエントリー不可。,0,0,ATR_Trailing_Stop,57190.0,1.535369603658765,0.0,-20.686752626819533,2.141982864137087,51.73913043478261,0,0.0
