Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,target_price,Actual_High,Target_Diff,Target_Reach,Price,adx,prev_adx,ma_deviation,rs_rating,vol_ratio,expansion_rate,dist_to_res,macd_hist,price_vs_cloud,days_to_earnings,margin_ratio,profit_rate,Strategy_Mode,Weekly_Trend
2024-10-30,4180.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。ADXも強い。RSが弱いがトレンドフォロー優先。,75,1539.5723765338525,0,1814.0,0,0,1641.77685546875,47.60508475842554,47.130355718959365,-3.9023619172008694,34.784782285117146,0.9345794392523364,1.212862921165473,-11.038960736337723,-15.38665372371156,Above,999,1.0,-7.116787483512489,HOMERUN,Strong Uptrend
2025-02-28,7751.T,1d,BUY,LOSS,RSIが売られすぎ水準。週足は上昇トレンド。押し目買い狙い。,65,4880,5050,5096.516304120218,46.51630412021768,156.05660115814283,4967.01904296875,25.28357140729815,27.499228278847472,0.6080644798350354,6.19385046465103,0.9853792438830288,1.0085710168685957,-3.248608188009293,1.921367275608418,Above,999,1.0,-1.7519369709671853,GUERRILLA,Strong Uptrend
2024-09-30,6702.T,1d,BUY,LOSS,週足上昇トレンド。ADXも強く、RSIも過熱感なし。直上抵抗線も明確には見当たらず。,75,2735.941630284587,0,3161.354054498129,0,0,2910.0517578125,33.07323795897643,36.990676778396846,5.256079345842335,19.261830860266937,0.9590798562929673,0.6198410852319948,-2.926583556785305,2.650445126095164,Above,999,1.0,-7.647758992668745,HOMERUN,Strong Uptrend
2025-06-24,4063.T,1d,BUY,WIN,RSIが売られすぎ水準。週足は上昇トレンド。ただしRSが弱いので注意。,60,4241.556102449488,0,5000.19677568459,0,0,4366.271484375,29.02853306460347,28.96082884131987,-2.635778219059337,-3.8068233340016744,0.9082548201845592,1.4048458018694987,-7.519900772844852,-28.074543856813847,Above,999,1.0,6.000000000000015,GUERRILLA,Uptrend
2024-10-07,4483.T,1d,BUY,LOSS,週足上昇トレンド継続。雲も上向き。高値更新期待。,75,4392.219394010383,0,4770.303781051292,0,0,4658.9267578125,38.44380610908922,36.27042823945327,1.0142358700059084,41.47825058614109,1.199117346298057,0.8564052045513311,-3.9959009351277754,-43.59071152025342,Above,999,1.0,-5.72465242890711,HOMERUN,Strong Uptrend
2025-02-13,7267.T,1d,BUY,LOSS,週足上昇トレンド、雲の上抜け。ただし類似局面勝率低め。,70,1330,1450,1484.8213031896928,34.8213031896928,143.96950419646794,1370.8057861328125,32.07650802679833,30.867744490984382,-2.5272291121751556,6.315823767765094,0.8402604259919646,0.8026078148271096,-11.45415633090234,-8.28680596594084,Above,999,1.0,-2.976773700958027,HOMERUN,Uptrend
2025-03-25,8316.T,1d,BUY,LOSS,トレンド強気、週足も上昇。ただし類似局面の勝率が低い点が懸念。,75,3690.9967895311574,0,3938.2466770575297,0,0,3854.057861328125,31.99168036144966,32.532397104392906,3.022194225382613,9.151933058476658,0.8689361879400012,1.479058140331677,-3.695651470630581,25.57532997874569,Above,999,1.0,-4.230893195276939,HOMERUN,Strong Uptrend
2025-02-13,8316.T,1d,BUY,WIN,RSIが売られすぎ水準。週足は上昇トレンド継続。押し目買い狙い。,60,3600,3720,4001.956215043367,281.95621504336714,546.5579580999346,3656.860107421875,27.339781093372668,27.28429534998138,-0.33195658941627126,3.2896476851425938,0.8577552878885777,1.038228701426023,-3.691435181655157,-12.402641893742734,Above,999,1.0,6.000000000000009,GUERRILLA,Strong Uptrend
2024-11-07,5253.T,1d,BUY,WIN,"週足上昇トレンド。ADX,RSI,MACDも強い。直近高値更新期待。",75,2459.1428571428573,2500,3130.0,630.0,320.27972027972027,2214.0,39.37294521434115,38.9052124260807,26.468034547365527,14.397368178036363,1.7063786684768198,2.6800937083752436,-1.8617021276595744,76.80922159038802,Above,999,1.0,11.072396438250106,HOMERUN,Uptrend
2024-10-25,3092.T,1d,BUY,LOSS,RSIが低く、反発を狙える。週足上昇トレンド継続。ただし、RS Ratingが低い点が懸念。,60,1550,1650,1718.3501007467394,68.35010074673937,238.7523542325926,1600.739501953125,23.363675688012876,22.324380001810116,-4.9546636649679066,15.238662302443007,1.446808510638298,0.6932490095568711,-12.0806503000535,-22.199364491621935,Above,999,1.0,-4.201341011291122,GUERRILLA,Strong Uptrend
2025-07-07,3993.T,1d,BUY,LOSS,押し目候補。週足上昇トレンド継続。ADXが弱く、レンジ継続と判断。,60,3330,3550,4000.0,450.0,491.30434782608694,3435.0,28.64654826982731,25.894558879906885,0.011646188784730782,13.848791232861313,0.9246216892263478,0.8311805289188227,-5.241379310344827,-21.87528675786332,Above,999,1.0,-3.056768558951965,GUERRILLA,Uptrend
2025-01-22,6146.T,1d,BUY,LOSS,トレンド強気、雲の上抜け。週足も上昇トレンド。RSは弱いが許容範囲。,75,49500,56000,53070.18290405033,-2929.817095949671,34.195725143042004,51547.6796875,32.932475849721996,33.565602299670935,18.297819984502905,29.390982219880655,2.0871437531642343,1.08964488673227,4.888347353169182,379.83161855461253,Above,999,1.0,-9.570384878526028,HOMERUN,Strong Uptrend
2025-02-14,7751.T,1d,BUY,LOSS,週足上昇トレンド、雲の上抜け。RS弱いが勢い優先,80,4950,5300,5133.795958843428,-166.2040411565722,22.434200487960197,5085.72509765625,30.84081079184563,31.788485150097127,4.446220639172815,2.2491702029431293,1.0138444839883929,1.8434387632054268,-0.8416223506293407,21.788764076988855,Above,999,1.0,-2.6687462466030407,HOMERUN,Strong Uptrend
2025-02-26,5411.T,1d,BUY,LOSS,週足上昇トレンド、雲抜け。強いトレンド継続期待。高値更新狙い。,75,1690,1950,1922.1504364507484,-27.84956354925157,86.24149758711587,1747.5828857421875,30.085734536097963,31.253327830821355,3.008147511741388,6.540080014320515,1.211487898604463,1.1369603904855778,-0.4888720810219901,4.730000604180747,Above,999,1.0,-3.2950016970286597,HOMERUN,Uptrend
2025-09-03,7974.T,1d,BUY,WIN,RSIが低く、押し目買いのチャンス。週足レンジ内。RS Ratingは弱い。,60,12800,13400,14630.0,1230.0,464.6185244691476,13062.6611328125,23.970396732989105,25.710940499388112,-3.7062605734095366,-1.6237609501006833,0.819290039588786,0.7960284016320106,-11.422776975953843,-136.48525330005106,Above,999,1.0,6.829452558298729,GUERRILLA,Neutral/Range
2024-09-27,6702.T,1d,BUY,LOSS,"週足上昇トレンド。ADX, RSI, MACD良好。リスクは過去類似局面の低勝率",70,2848,3300,3161.354054498129,-138.6459455018712,54.12349447434802,2997.784423828125,36.990676778396846,39.93675089303423,9.090516466355858,18.353849247283716,1.095793107875398,0.6780669219670468,1.6907956394379298,5.706938353710797,Above,999,1.0,-10.350524492312037,HOMERUN,Strong Uptrend
2024-11-05,2413.T,1d,BUY,LOSS,RSIが売られすぎ。雲の上限がサポートになりそう。反発狙い。,60,1450,1550,1526.95401296373,-23.045987036269935,67.97034329698924,1478.0479736328125,22.768589458276814,21.522558067850756,-9.85888284952826,12.2718559077186,0.9694592941826288,0.858738325094565,-18.98185565060656,-30.382895722522427,Above,999,1.0,-1.8976362156821562,GUERRILLA,Neutral/Range
2024-11-06,6758.T,1d,BUY,WIN,週足上昇トレンド、雲上抜け。ただしRSが弱く、類似局面の勝率が低い。,70,2944.8210461050294,2950,3539.297592897141,589.2975928971409,408.760097793017,2759.140625,34.74918989556245,35.67063438763609,0.7963473689233558,0.6221594566777622,1.1440993042281795,0.8814927580655362,-4.966608391018514,1.0373413675154586,Above,999,1.0,6.729646884345715,HOMERUN,Strong Uptrend
2024-12-05,8306.T,1d,BUY,LOSS,週足上昇トレンド。雲の上でサポート期待。ただしRSが低いので注意。,60,1740,1785,1973.2271795573886,188.22717955738858,878.043159353998,1760.8076171875,24.569605332450855,25.776629564148575,2.3755409789860904,17.048327323334036,0.8606411967923396,0.3522032547557512,-2.124795538271735,-7.636853528968999,Above,999,1.0,-1.18170872186114,GUERRILLA,Strong Uptrend
2025-01-22,7532.T,1d,BUY,LOSS,週足上昇トレンド。雲の上抜け。ADXも強い。RSIは低いが、戦時モードのため無視。,80,790,870,880.9190089181066,10.919008918106556,119.38620274621728,813.6763916015625,31.752699135133874,26.869183536035383,-2.251721513368643,5.937722879900353,1.010993834673477,1.0804780619053942,-6.684914227176036,-5.7173088999963415,Above,999,1.0,-2.9098044192925596,HOMERUN,Strong Uptrend
2025-04-23,7011.T,1d,BUY,WIN,トレンド強気。ただしRS Ratingが低いので注意。,70,2643.4684630332276,0,3708.4321086175555,0,0,2634.78125,54.98273844939097,54.19878895579827,3.354447140037764,27.043128222801737,0.9184110222433258,0.7633046665362444,-9.434029199543891,11.084688115811922,Above,999,1.0,0.3297128759067811,HOMERUN,Strong Uptrend
2025-08-21,7751.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。RSは弱いがトレンドフォロー優先。,70,4238.385714285714,0,4652.0,0,0,4382.0,33.79429956941637,31.534993487101435,3.1039415728645103,-10.222643425490642,0.9196351566787758,0.7026260087414027,-2.252955610082534,1.4916240452741079,Above,999,1.0,-3.6284801460520306,HOMERUN,Uptrend
2024-11-07,8001.T,1d,BUY,LOSS,週足上昇トレンド。雲の上でレンジ。押し目買い狙い。類似局面の勝率低い。,65,7400,7750,7913.050649943346,163.0506499433459,201.54655764287176,7589.4326171875,20.505381694126875,16.821879560747494,1.1121610559071238,11.185283753030717,1.5859985695654004,0.8400115544516733,-2.8813733595998956,17.85986039921047,Above,999,1.0,-2.4960049946092036,GUERRILLA,Strong Uptrend
2024-12-26,8031.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。市場平均比で弱いが、トレンドフォロー優先,65,3063.8442225104254,0,3251.0739904626626,0,0,3169.651611328125,30.0159331003377,33.56708658349552,1.6272794608177543,-3.008207447115907,0.924228010583121,0.8774256987317108,-5.381942843731415,3.0050470552982977,Above,999,1.0,-3.3381393853996753,HOMERUN,Strong Uptrend
2025-05-14,6254.T,1d,BUY,LOSS,週足上昇トレンド継続。ADXも高く、トレンドフォローで攻める。RSが弱いが、勢いを優先。,75,2550,2950,2867.2190016407076,-82.78099835929243,72.07646899080761,2653.5439453125,38.033131539777074,43.91154650192616,17.32550370266026,-6.497938930481906,1.3966412249239946,0.8864595815720396,-12.589071365580118,42.38067994278727,Above,999,1.0,-14.307115139454691,HOMERUN,Strong Uptrend
2025-09-10,3436.T,1d,BUY,WIN,週足上昇トレンド継続。雲の上抜け。ADXも上昇を示唆。強気で攻める。,70,1449.4285714285713,0,1790.0,0,0,1238.0,34.86365461206002,34.01777868527794,0.614414355840176,8.704116271941608,0.8255477510302298,1.1026405212305956,-5.097738597163664,-1.4337037012988283,Above,999,1.0,17.07823678744518,HOMERUN,Strong Uptrend
2024-11-07,7011.T,1d,BUY,WIN,週足上昇トレンド継続。雲抜け。ただしRS低く、過去の類似局面の勝率が低い。,70,2267.2946226876024,0,2466.1304123849286,0,0,2238.869140625,33.776222824761625,35.371232912696016,3.032513515792523,20.225967005427957,1.340218799616354,1.1773279217361565,-5.448452124066018,-5.142351596905264,Above,999,1.0,1.2696357079032863,HOMERUN,Strong Uptrend
2024-09-03,9104.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。RSは弱いものの、トレンドフォローを優先。,70,4500,5000,5279.809081678127,279.80908167812686,184.54818528733654,4669.0537109375,35.142316557626046,37.9097406887837,4.743146116313213,-2.194664022313497,0.9795904609421083,0.7879253989782536,-4.944029635050042,22.81143192588121,Above,999,1.0,-3.6207274836329884,HOMERUN,Strong Uptrend
2024-10-28,7267.T,1d,BUY,LOSS,週足上昇トレンド。雲の上。ただしRSが弱い。押し目買いでリバウンド狙い。,65,1480,1560,1548.1311480362813,-11.868851963718726,75.12621509604091,1512.28369140625,24.90396846133906,25.072504450324264,2.0784471563042084,-1.4277490831080542,0.8916035975845128,0.862694398069696,-2.795697773076495,-0.6325866753160492,Above,999,1.0,-3.6030302026195686,GUERRILLA,Uptrend
2024-10-24,8001.T,1d,BUY,WIN,RSIが低く、MACDも好転の兆し。週足は上昇。押し目買い狙い。抵抗線は監視。,65,7200,7600,7913.050649943346,313.0506499433459,232.25045661336563,7363.28955078125,26.52539222459475,26.983564781898334,-1.8943063899239498,1.1175189495169269,0.9974564314528148,0.7949369868508475,-5.775226581761155,-40.00869623663319,Above,999,1.0,6.00000000000001,GUERRILLA,Uptrend
2025-09-11,8411.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。RSレーティングは低いが、戦時モードなので無視,70,4600,5000,5714.0,714.0,396.46738248937623,4759.1640625,32.41008706580209,33.09324645593949,0.6814941034030575,6.49935159015933,0.8043736226479065,0.5492904097073998,-2.6612937857339025,-19.800485569990173,Above,999,1.0,-3.3443701542911457,HOMERUN,Strong Uptrend
2025-07-24,9107.T,1d,BUY,LOSS,週足上昇トレンド、雲抜け。ただし、RSが弱く、注意が必要。,75,2000,2290,2298.746218896839,8.746218896838855,104.38357072866178,2090.477294921875,30.11660918860727,34.930028360345084,5.298252672696413,-7.213431135413639,1.2687722939230819,1.826869758908633,-2.783428932755403,12.768813700326564,Above,999,1.0,-4.328068768872054,HOMERUN,Strong Uptrend
2025-07-14,8306.T,1d,BUY,WIN,週足上昇トレンド継続。雲も上抜け。過去類似局面の勝率は低いが、今回は強気で攻める。,70,2274.3346405043335,2100,2404.0,304.0,322.50845228479733,1963.3759765625,33.74462385119547,38.225241077646196,1.1667838464578972,5.015858068340928,0.885050980047762,1.0191747640479094,-2.136538971371452,-0.5232245029411295,Above,999,1.0,15.837958070886826,HOMERUN,Strong Uptrend
2024-09-26,6758.T,1d,BUY,LOSS,トレンド強気。週足も上昇。短期的な過熱は許容範囲。高値更新期待。,75,2700,3100,3459.7403611701598,359.74036117015976,229.53758615153114,2822.288818359375,34.36063612257718,35.33530406563461,5.316091022571956,6.059755859519145,1.24136512773535,1.0801574825555786,-8.04003842649405,16.833278648222933,Above,999,1.0,-4.332966121818203,HOMERUN,Strong Uptrend
2025-07-04,6027.T,1d,BUY,LOSS,週足上昇トレンド継続。RSI高いが、トレンドフォローで強気継続。高値更新を期待。,75,3084.057142857143,0,3895.0,0,0,3280.0,33.49886215222164,30.59959761021139,3.747564462663533,13.558266939923037,1.0898815931108718,0.9414059544000365,-3.2448377581120944,14.34225075175069,Above,999,1.0,-5.973867595818813,HOMERUN,Strong Uptrend
2025-08-14,7532.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。ADXも強く買いシグナル。,75,1020,1150,1139.4000244140625,-10.5999755859375,89.4000244140625,1050.0,43.02780976391568,43.33532454973433,2.820212253307597,2.2538493856907316,1.0981840527331068,1.640285248061868,-3.545836528717641,3.2533665734706005,Above,999,1.0,-3.352382114955357,HOMERUN,Strong Uptrend
2025-02-12,6301.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。戦時モードなので強気に攻める。,70,4300,4800,4652.497192357344,-147.50280764265608,59.932601088123306,4431.86328125,34.76045497082088,40.2871011752293,4.2070834877905305,11.09972398899519,0.8630870717359845,0.8217534669785705,-2.92077436868358,-1.294990577485848,Above,999,1.0,-4.653684724960563,HOMERUN,Strong Uptrend
2025-01-27,6146.T,1d,BUY,LOSS,週足上昇トレンド継続。雲も上向き。多少の過熱感は許容。,75,44000,52000,47454.71043395022,-4545.289566049782,23.59774436837524,46050.84375,32.20650526662097,32.67442114113798,3.6004420415447047,19.19746822624484,1.2509708264638992,1.2597968084385147,-13.22652150406403,186.5066251392043,Above,999,1.0,-5.538866718863595,HOMERUN,Strong Uptrend
2025-08-14,2413.T,1d,BUY,LOSS,強いトレンド継続期待。RS Rating低め、過去類似局面勝率低めのため自信度を下げています。,70,2200,2450,2475.0,25.0,113.44086021505377,2264.0,33.4364336073108,35.22388509916998,16.721487270965007,0.49966704555939323,1.2622227559092611,4.627928532865798,-0.7017543859649122,46.503455285990896,Above,999,1.0,-2.8268551236749118,HOMERUN,Strong Uptrend
2025-08-27,7974.T,1d,BUY,LOSS,週足上昇トレンド継続。雲抜けで上昇余地あり。RSは弱いがトレンドフォロー優先。,70,12900,14500,14630.0,130.0,111.12812727795574,13331.7890625,33.700138515703095,30.88108951629266,-1.308990141959654,0.40211728481232,0.8165945968744539,0.8500082552922404,-9.597834538302408,-103.6138980952478,Above,999,1.0,-3.2387930867774335,HOMERUN,Strong Uptrend
2024-07-31,6702.T,1d,BUY,LOSS,雲上でADXも強い。MACDが気になるが、トレンドフォローを優先。,70,2548.2154544916034,0,3161.354054498129,0,0,2695.8662109375,33.035865683810265,30.143335226694962,4.421428863310828,10.616659524818806,1.1793046689469353,1.0577632010223703,-1.318169162938294,2.0754715111722604,Above,999,1.0,-7.77675537653288,HOMERUN,Unknown
2025-03-11,8002.T,1d,BUY,WIN,週足上昇トレンド。雲の上抜けを狙う。RSも強い。,70,2399.031685934376,2450,2914.327860714665,464.3278607146649,395.8270533729349,2293.040771484375,43.976613770044075,42.72947306963367,0.6889610153121728,11.14071794427467,1.3211908065179927,1.053735724484965,-4.856510963570596,1.258954798742824,Above,999,1.0,3.2588659763854784,HOMERUN,Uptrend
2025-07-16,6723.T,1d,BUY,LOSS,レンジ相場、押し目買い。週足上昇トレンド継続。RSIが低いので反発に期待。,65,1800,1950,2014.0,64.0,162.1359223300971,1847.0,25.82488850141733,24.649767521701683,-1.925384705245159,1.017379030082588,0.8766781251529531,0.9906157539059,-8.04082648742843,-1.1837862061713036,Above,999,1.0,-2.5446670276123444,GUERRILLA,Uptrend
2024-08-16,9101.T,1d,BUY,LOSS,トレンド継続期待。週足不明、RS低めだが、勢い優先。,65,4400,4800,5222.869012078396,422.8690120783958,290.7945929229483,4578.3642578125,34.46454679510867,39.003632365816024,6.991856898311233,3.589566667081212,0.9594949364096191,1.1553015998434286,-4.506224303411974,45.684633498170385,Above,999,1.0,-3.89580749299578,HOMERUN,Unknown
2025-07-29,5411.T,1d,BUY,LOSS,週足上昇トレンド継続。雲の上抜け。RSレーティング以外は強気。,70,1650,1850,1935.103245710542,85.10324571054207,160.56654818549984,1709.488037109375,52.2535046965801,50.30894454071749,0.08022439791159908,-6.245188117193434,0.8637920308281439,0.6930333123361394,-5.79827507479538,-3.9179083615198493,Above,999,1.0,-3.4798744312926058,HOMERUN,Uptrend
2024-11-11,6203.T,1d,BUY,LOSS,トレンドは強い。RS Ratingは低いが、戦時モードを優先。,70,1080,1375,1303.8324226262018,-71.16757737379817,68.8858175546506,1146.2696533203125,48.77916476081304,51.02831016697006,25.495947187678468,32.66824410025539,3.293169637766544,4.751874622619533,3.650935025789174,21.739283213664663,Above,999,1.0,-5.781331916827267,HOMERUN,Strong Uptrend
2024-12-12,6301.T,1d,BUY,WIN,トレンド強気。ただし、類似局面の勝率が低いので注意。,75,4421.859061122983,4500,4652.497192357344,152.49719235734392,136.2922736830666,4079.80810546875,37.16481033749168,33.38564283280878,3.021111056495518,7.932782575770658,0.8349208675263775,1.0685158571545135,-3.4506279944266707,13.549057181867383,Above,999,1.0,4.77309720741539,HOMERUN,Uptrend
2025-08-21,9432.T,1d,BUY,LOSS,週足上昇トレンド継続。ただし、RSレーティングがマイナス。短期勝負。,65,155,175,162.6999969482422,-12.300003051757812,16.41152309461518,160.28504943847656,35.140852829179394,35.00129733973057,4.3079864366543985,-5.290264447507065,0.8252834128141678,1.2259625553557012,-2.51196134928175,0.7588286736933778,Above,999,1.0,-3.2972815973739107,HOMERUN,Strong Uptrend
2025-05-09,9983.T,1d,BUY,LOSS,週足上昇トレンド、雲抜け。過熱感あるが戦時。高値更新狙う。,75,47000,52000,49864.56286601373,-2135.43713398627,39.637552042735635,48462.30859375,43.912336290859734,46.10795103655895,5.733427284277082,3.724668006269105,1.2959379717304789,0.8298824556733394,-2.9056927358198457,229.72057961239682,Above,999,1.0,-3.0174142259879635,HOMERUN,Uptrend
2024-08-16,9101.T,1d,BUY,LOSS,トレンドは強い。週足不明だが、短期の勢いを優先。RSはやや弱いが許容範囲。,70,4400,5000,5222.869012078396,222.86901207839583,152.85818771485617,4578.3642578125,34.46454679510867,39.003632365816024,6.991856898311233,3.589566667081212,0.9594949364096191,1.1553015998434286,-4.506224303411974,45.684633498170385,Above,999,1.0,-3.89580749299578,HOMERUN,Unknown
2024-11-21,5253.T,1d,BUY,LOSS,トレンドは強い。RSIは高いが、戦時モードのため許容。高値更新を狙う。,70,2600,2975,3420.0,445.0,264.81481481481484,2705.0,50.08318719252495,53.10642619283522,32.616241444904205,63.83308989213593,0.9503745515413508,0.9889121657717506,-1.2413289521723256,49.395405419727666,Above,999,1.0,-3.8817005545286505,HOMERUN,Strong Uptrend
2025-07-07,9432.T,1d,BUY,LOSS,トレンド強気、週足も上昇。ただしRSがマイナスなので注意。,75,148,165,164.41509302771848,-0.5849069722815159,95.23951022943497,152.7133026123047,51.62788592191753,52.978858632917216,0.5412302908089028,-15.920997577075791,0.9863806415418329,0.7266975051224324,-3.300126640975913,0.22090782364375744,Above,999,1.0,-3.0863733097766946,HOMERUN,Strong Uptrend
2025-09-04,8316.T,1d,BUY,WIN,週足上昇トレンド継続。雲の上抜け。リスクオンで高値を目指す。,65,4433.428728799753,0,4918.0,0,0,3996.161865234375,43.4665351378873,42.946010209144596,1.7393881840093606,0.7774901133751344,1.0279692147819932,0.6214947600591061,-4.615749289315783,-21.118059210966905,Above,999,1.0,10.9421709708381,HOMERUN,Strong Uptrend
